gdb_geomattr_data,shape,SampleDate,FieldReplicate,SampleID,FinalID,LifeStageCode,Distinct,BAResult,CollectionMethodCode,record_origin,origin_lastupdatedate,DatabaseCode
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Dasyhelea,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Rheotanytarsus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Fallceon quilleri,L,0,43,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Hydropsyche,L,0,64,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Leucotrichia pictipes,L,0,18,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Dicrotendipes,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Simulium,L,0,57,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Torrenticola,X,0,12,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Hydroptila,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Acentrella turbida,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Physa,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Hydroptilidae,P,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Sperchon,X,0,17,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Zaitzevia,A,0,20,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Caloparyphus/ Euparyphus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Petrophila,L,0,14,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Optioservus,L,0,19,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Ophiogomphus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Ostracoda,X,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Pentaneura,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Caenis,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Oligochaeta,X,0,8,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Baetis tricaudatus,L,0,11,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Psephenus falli,L,0,8,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Orthocladiinae,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Argia,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Cricotopus,L,0,12,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Tanytarsus,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Micrasema,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Ambrysus,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Camelobaetidius warreni,L,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Microcylloepus,A,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Optioservus,A,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Thienemannimyia group,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Tvetenia bavarica group,L,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Pseudochironomus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Microcylloepus,L,0,17,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Hydropsychidae,P,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Hydroptilidae,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Chironomini,L,1,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-06,1,509CE0162_09062005_BMI_TRC_1,Polypedilum,L,0,15,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Orthocladius complex,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Turbellaria,X,0,13,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Rhyacophila brunnea group,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Lebertia,X,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Paraleptophlebia,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Orthocladiinae,L,0,19,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Sweltsa,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Malenka,L,0,54,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Corynoneura,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Juga,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Menetus opercularis,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Micropsectra,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Pagastia,L,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Brillia,L,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Protzia,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Epeorus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Tvetenia bavarica group,L,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Oligochaeta,X,0,62,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Physa,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Pseudostenophylax edwardsi,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Ampumixis dispar,A,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Serratella tibialis,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Drunella,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Procladius,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Eukiefferiella,L,0,12,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Sperchon,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Heterlimnius,L,0,11,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Zapada,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Rhyacophila betteni group,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Ostracoda,X,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Baetis tricaudatus,L,0,153,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Torrenticola,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Lumbricina,X,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Doroneuria baumanni,L,0,10,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Ampumixis dispar,L,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Glossosoma,L,0,14,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Arctopsyche,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Rhyacophila,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Eukiefferiella,P,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Skwala americana,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-07-13,1,105CE0073_07132004_BMI_TRC_1,Optioservus,L,0,27,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Thienemanniella,L,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Optioservus,L,0,40,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Skwala,L,0,4,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Sphaeriidae,X,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Rhyacophila brunnea group,L,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Hesperoperla pacifica,L,0,8,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Thienemannimyia group,L,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Rhyacophila betteni group,L,0,7,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Simulium,L,0,90,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Rheotanytarsus,L,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Lepidostoma,L,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Eukiefferiella,L,0,22,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Optioservus,A,0,45,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Zaitzevia,A,0,4,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Parametriocnemus,L,0,16,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Torrenticola,X,0,4,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Paraleptophlebia,L,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Cinygmula,L,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Neoplasta,L,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Oreodytes,A,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Suwallia,L,0,3,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Tvetenia bavarica group,L,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Micropsectra,L,0,43,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Oligochaeta,X,0,35,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Cricotopus,L,0,32,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Calineuria californica,L,0,20,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Stempellinella,L,0,8,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Sperchonopsis,X,0,2,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Serratella tibialis,L,0,3,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Cricotopus bicinctus group,L,0,12,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Baetis tricaudatus,L,0,4,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Corynoneura,L,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Atractides,X,0,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Rhyacophila,L,1,1,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Diphetor hageni,L,0,44,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Malenka,L,0,20,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Dicosmoecus gilvipes,L,0,4,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2006-07-19,1,110CE0229_07192006_BMI_TRC_1,Polypedilum,L,0,21,BMI_TRC,SWAMP,2013-12-05,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Corbicula,X,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Oligochaeta,X,0,10,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Pentaneura,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Turbellaria,X,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Simulium,L,0,182,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Baetis tricaudatus,L,0,217,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Physa,X,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Ostracoda,X,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Rheocricotopus,L,0,20,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Cricotopus trifascia group,L,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-19,1,207CE0058_05192004_BMI_TRC_1,Micropsectra,L,0,24,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Corynoneura,L,0,12,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Serratella teresa,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Rhyacophila betteni group,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Zapada cinctipes,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Brillia,L,0,47,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Arctopsyche,L,0,9,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Polypedilum,L,0,52,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Limnophila,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Thienemanniella,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Apatania,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Ephydridae,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Nanocladius,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Diphetor hageni,L,0,14,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Ordobrevia nubifera,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Zaitzevia,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Narpus,A,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Gumaga,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Thienemannimyia group,L,0,16,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Cricotopus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Podonominae,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Bezzia/ Palpomyia,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Malenka,L,0,19,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Hydropsyche,L,0,8,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Oligochaeta,X,0,14,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Rheotanytarsus,L,0,18,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Sweltsa,L,0,9,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Lepidostoma,L,0,19,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Heptageniidae,L,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Optioservus,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Eukiefferiella,L,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Optioservus,A,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Paraleptophlebia,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Calineuria californica,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Wormaldia,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Simulium,L,0,40,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Drunella coloradensis,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Torrenticola,X,0,9,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Caloparyphus/ Euparyphus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Ostracoda,X,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Microvelia,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Baetis tricaudatus,L,0,38,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Atractides,X,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Tvetenia bavarica group,L,0,53,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Lebertia,X,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Parametriocnemus,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Eubrianax edwardsii,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Rheocricotopus,L,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Phaenopsectra,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-26,1,201CE0039_05262004_BMI_TRC_1,Micropsectra,L,0,14,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Antocha,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Baetis tricaudatus,L,0,6,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Protzia,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Hydrobiidae,X,0,391,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Brachycentrus echo,L,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Oligochaeta,X,0,39,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Ostracoda,X,0,9,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Prostoma,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Turbellaria,X,0,22,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Optioservus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Cricotopus bicinctus group,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2004-05-13,1,603CE0014_05132004_BMI_TRC_1,Pseudotorrenticola,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
